sim,population,hospitals,mobilehomes,psubstations,tors
554,944,0,0,2,8.0
555,720,0,100,3,8.0
556,3856,0,0,1,27.0
557,1536,0,175,3,6.0
558,64,0,0,1,3.0
559,2528,0,50,2,11.0
560,208,0,0,0,3.0
561,304,0,0,0,7.0
562,320,0,0,0,7.0
563,19184,1,1100,10,16.0
564,80,0,0,1,2.0
565,1552,0,0,0,14.0
566,71600,1,150,0,7.0
567,240,1,0,0,4.0
568,13264,0,50,3,17.0
569,7312,0,75,6,5.0
570,8176,0,0,0,11.0
571,12592,6,375,2,25.0
572,22416,1,100,4,14.0
573,320,0,0,1,11.0
574,0,0,0,0,3.0
575,5392,0,250,2,10.0
576,1360,0,0,0,5.0
577,832,1,150,4,8.0
578,144,0,0,1,6.0
579,19616,0,125,1,17.0
580,2224,0,0,0,10.0
581,1152,0,0,0,11.0
582,6832,1,75,2,25.0
583,16,0,0,0,2.0
584,880,0,125,0,4.0
585,80,0,0,0,5.0
586,384,0,0,0,9.0
587,96,0,0,0,5.0
588,119600,6,125,13,26.0
589,5856,0,175,0,9.0
590,752,0,0,0,7.0
591,880,1,0,0,12.0
592,7472,0,0,0,8.0
593,3456,0,25,2,10.0
594,12768,0,200,3,5.0
595,143376,8,425,8,20.0
596,97632,2,800,9,23.0
597,2608,0,225,1,8.0
598,3056,0,0,1,9.0
599,32,0,0,0,1.0
600,11296,0,125,1,7.0
601,336,0,0,1,13.0
602,336,0,0,0,17.0
603,8352,0,150,2,9.0
604,37152,1,450,3,6.0
605,127296,4,75,8,8.0
606,10656,0,25,9,13.0
607,5280,0,0,0,9.0
608,2640,1,50,1,5.0
609,122464,1,1500,16,9.0
610,48,1,0,2,4.0
611,11648,1,150,2,14.0
612,59616,1,0,6,14.0
613,928,0,0,2,8.0
614,75936,0,0,4,17.0
615,82080,1,550,15,22.0
616,32,0,0,2,4.0
617,59408,0,525,6,19.0
618,688,0,0,0,11.0
619,2016,0,0,1,7.0
620,1344,0,25,2,4.0
621,8480,0,0,2,8.0
622,26000,0,125,0,9.0
623,896,1,0,3,13.0
624,1488,0,0,0,2.0
625,288,0,0,1,11.0
626,416,0,0,0,11.0
627,304,0,0,3,4.0
628,720,0,0,0,9.0
629,10560,5,550,6,22.0
630,42224,0,150,1,9.0
631,624,0,0,0,3.0
632,528,0,0,0,15.0
633,5152,0,0,4,12.0
634,144,0,0,0,6.0
635,3600,0,50,0,10.0
636,288,0,0,0,7.0
637,2752,0,0,0,15.0
638,52352,2,0,6,4.0
639,4224,0,0,0,8.0
640,13696,2,350,3,16.0
641,560,1,0,2,10.0
642,25776,4,0,3,5.0
643,13312,0,100,3,14.0
644,11600,0,100,4,8.0
645,13440,2,450,4,29.0
646,35008,0,300,1,4.0
647,28208,0,25,4,12.0
648,128,0,0,0,3.0
649,1312,0,0,3,5.0
650,16,0,0,1,2.0
651,15248,1,475,2,21.0
652,9760,0,0,0,7.0
653,3712,0,0,2,9.0
654,16,0,0,0,3.0
655,2528,0,0,1,9.0
656,5856,0,0,1,11.0
657,28320,1,250,5,25.0
658,10192,0,200,3,15.0
